start_date;trunk;prefix;mobile;country;tariff;blocked;seconds_allowed;description;cli_a
2022-02-15 14:30:55.477103;ARIA;3763;Y;AD;0.1916;N;Y;Andorra - Mobile;
2022-02-15 14:30:55.477103;ARIA;3764;Y;AD;0.1916;N;Y;Andorra - Mobile;
2022-02-15 14:30:55.477103;ARIA;3765;Y;AD;0.1916;N;Y;Andorra - Mobile;
2022-02-15 14:30:55.477103;ARIA;244;N;AO;0.1346;Y;Y;Angola;
2022-02-15 14:30:55.477103;ARIA;24491;Y;AO;0.1346;N;Y;Angola - Mobile - Movicel;
2022-02-15 14:30:55.477103;ARIA;24499;Y;AO;0.1346;N;Y;Angola - Mobile - Movicel;
2022-02-15 14:30:55.477103;ARIA;2449;Y;AO;0.2107;Y;Y;Angola - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;24492;Y;AO;0.1439;Y;Y;Angola - Mobile - Unitel;
2022-02-15 14:30:55.477103;ARIA;24494;Y;AO;0.1439;Y;Y;Angola - Mobile - Unitel;
2022-02-15 14:30:55.477103;ARIA;24493;Y;AO;0.1439;Y;Y;Angola - Mobile - Unitel;
2022-02-15 14:30:55.477103;ARIA;1264;N;AI;0.1531;N;Y;Anguilla;
2022-02-15 14:30:55.477103;ARIA;1264581;Y;AI;0.1782;N;Y;Anguilla - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;1264584;Y;AI;0.1782;N;Y;Anguilla - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;1264582;Y;AI;0.1782;N;Y;Anguilla - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;1264583;Y;AI;0.1782;N;Y;Anguilla - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;1264476;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264469;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264536;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264235;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264543;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264537;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264729;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264772;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264538;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264539;Y;AI;0.1763;N;Y;Anguilla - Mobile - Other;
2022-02-15 14:30:55.477103;ARIA;1264540;N;AI;0.4547;Y;N;Anguilla - Premium Services;
2022-02-15 14:30:55.477103;ARIA;6721;N;AQ;1.1433;Y;N;Antarctica & Islands - Antartic;
2022-02-15 14:30:55.477103;ARIA;1268;N;AG;0.1968;N;Y;Antigua & Barbuda;
2022-02-15 14:30:55.477103;ARIA;126877;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;1268764;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;126878;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;126872;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;126871;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;1268762;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;1268464;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;126873;Y;AG;0.2153;N;Y;Antigua & Barbuda - Mobile;
2022-02-15 14:30:55.477103;ARIA;54;N;AR;0.0159;N;Y;Argentina;
2022-02-15 14:30:55.477103;ARIA;54291;N;AR;0.0033;N;Y;Argentina - Bahia Blanca;
2022-02-15 14:30:55.477103;ARIA;5411;N;AR;0.0048;N;Y;Argentina - Buenos Aires;
2022-02-15 14:30:55.477103;ARIA;54351;N;AR;0.0033;N;Y;Argentina - Cordoba;
2022-02-15 14:30:55.477103;ARIA;54221;N;AR;0.0033;N;Y;Argentina - La Plata;
2022-02-15 14:30:55.477103;ARIA;54223;N;AR;0.0033;N;Y;Argentina - Mar del Plata;
2022-02-15 14:30:55.477103;ARIA;54261;N;AR;0.0033;N;Y;Argentina - Mendoza;
2022-02-15 14:30:55.477103;ARIA;549;Y;AR;0.1299;N;Y;Argentina - Mobile;
2022-02-15 14:30:55.477103;ARIA;54341;N;AR;0.0033;N;Y;Argentina - Rosario;
2022-02-15 14:30:55.477103;ARIA;54342;N;AR;0.0033;N;Y;Argentina - Santa Fe;
2022-02-15 14:30:55.477103;ARIA;374;N;AM;0.1365;N;Y;Armenia;
2022-02-15 14:30:55.477103;ARIA;37411;N;AM;0.1369;N;Y;Armenia - Fixed - Ucom;
2022-02-15 14:30:55.477103;ARIA;37443;Y;AM;0.1743;N;Y;Armenia - Mobile - Armentel GSM;
2022-02-15 14:30:55.477103;ARIA;37499;Y;AM;0.1743;N;Y;Armenia - Mobile - Armentel GSM;
2022-02-15 14:30:55.477103;ARIA;37496;Y;AM;0.1743;N;Y;Armenia - Mobile - Armentel GSM;
2022-02-15 14:30:55.477103;ARIA;37491;Y;AM;0.1743;N;Y;Armenia - Mobile - Armentel GSM;
2022-02-15 14:30:55.477103;ARIA;37433;Y;AM;0.1743;N;Y;Armenia - Mobile - Armentel GSM;
2022-02-15 14:30:55.477103;ARIA;37497;Y;AM;0.1522;N;Y;Armenia - Mobile - Nagorny Karabakh;
2022-02-15 14:30:55.477103;ARIA;37444;Y;AM;0.1722;N;Y;Armenia - Mobile - Orange;
2022-02-15 14:30:55.477103;ARIA;37495;Y;AM;0.1722;N;Y;Armenia - Mobile - Orange;
2022-02-15 14:30:55.477103;ARIA;37441;Y;AM;0.1722;N;Y;Armenia - Mobile - Orange;
2022-02-15 14:30:55.477103;ARIA;37455;Y;AM;0.1722;N;Y;Armenia - Mobile - Orange;
2022-02-15 14:30:55.477103;ARIA;37477;Y;AM;0.1726;N;Y;Armenia - Mobile - VivaCell;
2022-02-15 14:30:55.477103;ARIA;37493;Y;AM;0.1726;N;Y;Armenia - Mobile - VivaCell;
2022-02-15 14:30:55.477103;ARIA;37494;Y;AM;0.1726;N;Y;Armenia - Mobile - VivaCell;
2022-02-15 14:30:55.477103;ARIA;37498;Y;AM;0.1726;N;Y;Armenia - Mobile - VivaCell;
2022-02-15 14:30:55.477103;ARIA;37449;Y;AM;0.1726;N;Y;Armenia - Mobile - VivaCell;
2022-02-15 14:30:55.477103;ARIA;37488;Y;AM;0.1726;N;Y;Armenia - Mobile - VivaCell;
2022-02-15 14:30:55.477103;ARIA;37447;N;AM;0.1186;N;Y;Armenia - Nagorny Karabakh Region;
2022-02-15 14:30:55.477103;ARIA;37460;N;AM;0.1365;N;Y;Armenia - Non Geographical;
2022-02-15 14:30:55.477103;ARIA;37410;N;AM;0.1361;N;Y;Armenia - Yerevan;
2022-02-15 14:30:55.477103;ARIA;297;N;AW;0.0646;N;N;Aruba;
2022-02-15 14:30:55.477103;ARIA;29774;Y;AW;0.148;N;N;Aruba - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;29773;Y;AW;0.148;N;N;Aruba - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;29763;Y;AW;0.148;N;N;Aruba - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;29764;Y;AW;0.148;N;N;Aruba - Mobile - Digicel;
2022-02-15 14:30:55.477103;ARIA;297600;Y;AW;0.1614;N;N;Aruba - Mobile - MIO;
2022-02-15 14:30:55.477103;ARIA;297622;Y;AW;0.1614;N;N;Aruba - Mobile - MIO;
2022-02-15 14:30:55.477103;ARIA;29769;Y;AW;0.1594;N;N;Aruba - Mobile - Setar;
2022-02-15 14:30:55.477103;ARIA;29799;Y;AW;0.1594;N;N;Aruba - Mobile - Setar;
2022-02-15 14:30:55.477103;ARIA;29759;Y;AW;0.1594;N;N;Aruba - Mobile - Setar;
2022-02-15 14:30:55.477103;ARIA;29756;Y;AW;0.1594;N;N;Aruba - Mobile - Setar;
2022-02-15 14:30:55.477103;ARIA;29796;Y;AW;0.1594;N;N;Aruba - Mobile - Setar;
2022-02-15 14:30:55.477103;ARIA;29766;Y;AW;0.1594;N;N;Aruba - Mobile - Setar;
2022-02-15 14:30:55.477103;ARIA;247;N;SH;1.1692;Y;N;Ascension Island;
2022-02-15 14:30:55.477103;ARIA;2479;N;SH;1.6239;Y;N;Ascension Island - Premium Rate;
2022-02-15 14:30:55.477103;ARIA;2478;N;SH;1.6239;Y;N;Ascension Island - Premium Rate;
2022-02-15 14:30:55.477103;ARIA;2470;N;SH;1.6239;Y;N;Ascension Island - Premium Rate;
2022-02-15 14:30:55.477103;ARIA;2475;N;SH;1.6239;Y;N;Ascension Island - Premium Rate;
2022-02-15 14:30:55.477103;ARIA;2471;N;SH;1.6239;Y;N;Ascension Island - Premium Rate;
2022-02-15 14:30:55.477103;ARIA;61;N;AU;0.0071;N;Y;Australia;
2022-02-15 14:30:55.477103;ARIA;61870;N;AU;0.0076;N;Y;Australia - Adelaide;
2022-02-15 14:30:55.477103;ARIA;61882;N;AU;0.0076;N;Y;Australia - Adelaide;
2022-02-15 14:30:55.477103;ARIA;61881;N;AU;0.0076;N;Y;Australia - Adelaide;
2022-02-15 14:30:55.477103;ARIA;61884;N;AU;0.0076;N;Y;Australia - Adelaide;
2022-02-15 14:30:55.477103;ARIA;61883;N;AU;0.0076;N;Y;Australia - Adelaide;
2022-02-15 14:30:55.477103;ARIA;6173;N;AU;0.0076;N;Y;Australia - Brisbane;
2022-02-15 14:30:55.477103;ARIA;6172;N;AU;0.0076;N;Y;Australia - Brisbane;
2022-02-15 14:30:55.477103;ARIA;61261;N;AU;0.0076;N;Y;Australia - Canberra;
2022-02-15 14:30:55.477103;ARIA;61262;N;AU;0.0076;N;Y;Australia - Canberra;
2022-02-15 14:30:55.477103;ARIA;6138;N;AU;0.0076;N;Y;Australia - Melbourne;
2022-02-15 14:30:55.477103;ARIA;6139;N;AU;0.0076;N;Y;Australia - Melbourne;
2022-02-15 14:30:55.477103;ARIA;6116;Y;AU;0.0325;N;Y;Australia - Mobile;
2022-02-15 14:30:55.477103;ARIA;614;Y;AU;0.0325;N;Y;Australia - Mobile;
2022-02-15 14:30:55.477103;ARIA;61434;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61435;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61432;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61466;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61422;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614689;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61431;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614687;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614684;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614683;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614685;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614686;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61421;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614688;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61423;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61411;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61412;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61402;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61403;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614790;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61413;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61481;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61482;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;614791;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61478;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61401;Y;AU;0.0306;N;Y;Australia - Mobile - Optus;
2022-02-15 14:30:55.477103;ARIA;61467;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614727;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614729;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61473;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614728;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61474;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614725;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614726;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61475;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61439;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61419;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61427;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61428;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61429;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61418;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61417;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61400;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61407;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61408;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61409;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61436;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61437;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61455;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61456;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61457;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61458;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61448;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61447;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61438;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61476;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614444;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61459;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614445;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614912;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614913;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614911;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614910;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61490;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614914;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614916;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61477;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61499;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61497;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614917;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614889;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61498;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614881;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614882;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614880;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61487;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614801;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614883;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61484;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614884;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614886;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614887;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;614885;Y;AU;0.0313;N;Y;Australia - Mobile - Telstra;
2022-02-15 14:30:55.477103;ARIA;61433;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614206;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614205;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614203;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614207;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614204;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614208;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61425;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61424;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61426;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614209;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61406;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61430;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61404;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61451;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61452;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61453;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61410;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;614202;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61450;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61415;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61449;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61414;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61405;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61416;Y;AU;0.0306;N;Y;Australia - Mobile - VHA;
2022-02-15 14:30:55.477103;ARIA;61894;N;AU;0.0076;N;Y;Australia - Perth;
2022-02-15 14:30:55.477103;ARIA;61893;N;AU;0.0076;N;Y;Australia - Perth;
